ORG,DEST,DIST
HSV,PLN,761
HSV,SAT,770
HSV,LFT,431
HSV,MSN,602
HSV,MOB,286
HSV,BRO,875
HSV,RFD,536
HSV,IFP,1573
BIG,FAI,86
BIG,ANC,238
BIG,MRI,233
KTN,KTN,0
KTN,JNU,234
KTN,PSG,111
KTN,SIT,183
KTN,CDV,617
KTN,ANC,775
KTN,SEA,680
KTN,WRG,82
KTN,LAX,1611
KTN,LGB,1624
KTN,PDX,784
KTN,GST,261
KTN,MIA,3277
KTN,BFI,676
KTN,FAI,856
KTN,PAE,655
MIE,CLL,907
MIE,BAF,673
MIE,BUF,392
MIE,SYR,519
MIE,CID,349
MIE,CMH,134
MIE,SWF,597
MIE,BDL,673
MIE,MCI,500
MIE,HUF,115
MIE,IAD,433
MIE,DAL,815
MIE,YIP,169
MIE,TPA,861
MIE,SCE,399
MIE,GSP,408
MIE,RIC,474
MIE,STL,285
MIE,PHL,539
MIE,OKC,746
MIE,MCO,847
MIE,TOL,125
MIE,LYH,390
LPS,FRD,5
LPS,BFI,72
LPS,LPS,0
LPS,PWT,69
LPS,BLI,28
LUP,KOA,118
LUP,HNL,61
LUP,LNY,29
LUP,JHM,26
LUP,OGG,41
LUP,MKK,9
LUP,HNM,68
ATY,DEN,519
ATY,MSP,193
ATY,PIR,159
ATY,HON,64
ATY,IFP,1138
ATY,RAP,298
ATY,SMF,1327
ATY,BTR,1044
ATY,ABR,72
FRD,PAE,55
FRD,BFI,76
FRD,SEA,81
FRD,BLI,29
FRD,LPS,5
FRD,CLM,35
FRD,GEG,262
FRD,FRD,0
FRD,PWT,72
FRD,OLM,107
BNA,ATL,214
BNA,DAL,623
BNA,DTW,456
BNA,EWR,748
BNA,LAX,1797
BNA,MSP,695
BNA,PHX,1449
BNA,TPA,612
BNA,CVG,230
BNA,DEN,1014
BNA,MDW,395
BNA,SDF,151
BNA,CMH,337
BNA,AHN,242
BNA,BUR,1791
BNA,MEM,200
BNA,BNA,0
BNA,SJC,1947
BNA,MKL,131
BNA,IAH,657
BNA,RDU,442
BNA,BKW,328
BNA,MYR,471
BNA,SAV,417
BNA,FAR,910
BNA,ICT,605
BNA,MCI,491
BNA,SBN,386
BNA,BDL,852
BNA,MHT,938
BNA,MKE,475
BNA,MSN,504
BNA,ELM,670
BNA,LNK,636
BNA,SHV,481
BNA,TUL,515
BNA,BHM,177
BNA,LFT,511
BNA,MOB,385
BNA,MSY,471
BNA,TYS,152
BNA,LCH,561
BNA,ROA,381
BNA,LIT,327
BNA,PIT,462
BNA,RIC,527
BNA,CLE,448
BNA,IAD,542
BNA,STL,272
BNA,DSM,530
BNA,ORD,409
BNA,LGA,764
BNA,CLT,328
BNA,AVL,237
BNA,LEX,175
BNA,MLI,421
BNA,EVV,140
BNA,CHA,112
BNA,RSW,722
BNA,SAT,822
BNA,GSO,377
BNA,CID,481
BNA,ABQ,1123
BNA,CHO,475
BNA,SYR,741
BNA,COS,1006
BNA,FWA,344
BNA,TUS,1414
BNA,SLC,1404
BNA,MSL,109
BNA,BWI,587
BNA,JFK,765
BNA,IND,249
BNA,PHL,675
BNA,BMI,324
BNA,CMI,284
BNA,ABE,685
BNA,MCO,616
BNA,ALB,825
BNA,ROC,680
BNA,AVP,692
BNA,AUS,756
BNA,OKC,616
BNA,PUB,993
BNA,DFW,631
BNA,HSV,103
BNA,TOL,407
BNA,YIP,454
BNA,MDT,608
BNA,DCA,562
BNA,CAE,349
BNA,FLL,793
BNA,TUP,174
BNA,ORF,585
BNA,GEG,1763
BNA,TVC,597
BNA,IFP,1565
BNA,GPT,418
BNA,ACY,700
BNA,LBB,876
BNA,CLL,677
BNA,FYV,419
BNA,GNV,512
BNA,MIA,806
BNA,JAN,327
BNA,SAN,1751
BNA,PNS,391
BNA,OAK,1959
BNA,AMA,847
BNA,GRR,470
BNA,GSP,265
BNA,OMA,612
BNA,ISP,803
BNA,PVD,906
BNA,LAS,1587
BNA,COU,357
BNA,BOS,942
BNA,GGG,527
BNA,JAX,483
BNA,CHS,439
BNA,HOU,670
BNA,BUF,633
BNA,ECP,401
BNA,TTN,706
BNA,SEA,1978
BNA,ANC,3203
BNA,MGM,264
BNA,GTF,1487
BNA,CRW,320
BNA,FOE,530
BNA,HPN,779
BNA,SGF,381
BNA,PIA,353
BNA,CYS,1038
BNA,PWM,1010
BNA,ELP,1167
BNA,FNT,497
BNA,GRB,582
BNA,DBQ,484
BNA,BGR,1111
BNA,FSD,741
BNA,RST,619
BNA,PAH,133
BNA,ACT,681
BNA,DHN,339
BNA,BAF,856
BNA,LRD,955
BNA,CRP,857
BNA,CEF,866
BNA,MHK,586
BNA,ALO,539
BNA,SNA,1772
BNA,PBI,757
BNA,AZA,1431
BNA,AEX,473
BNA,EUG,1994
BNA,ABI,786
BNA,SPS,685
BNA,ADW,570
BNA,SCE,579
BNA,LAF,296
BNA,BIS,1033
BNA,BRO,948
BNA,SFO,1968
BNA,BTR,464
BNA,TLH,417
BNA,SJU,1753
BNA,SPI,304
BNA,MCN,293
BNA,BTV,916
BNA,DAY,293
BNA,LSE,587
BNA,LAN,472
BNA,IDA,1437
BNA,PIH,1455
BNA,LGB,1785
BNA,ONT,1751
BNA,BED,932
BNA,HTS,275
BNA,MKC,481
BNA,CSG,268
BNA,DAB,580
BNA,PHF,570
BNA,BPT,602
BNA,EAU,654
BNA,CAK,435
BNA,SWF,772
BNA,CWF,553
BNA,PIB,356
BNA,ATW,570
BNA,HYA,961
BNA,IPT,634
BNA,TRI,240
BNA,TCL,207
BNA,OWB,115
BNA,LUK,240
BNA,VPS,389
BNA,GRI,712
BNA,BMG,208
BNA,AZO,426
BNA,DLH,792
BNA,AGS,329
BNA,GJT,1212
BNA,ADS,618
BNA,FTW,650
BNA,MLU,395
BNA,RNO,1815
BNA,GRK,731
BNA,GCK,786
BNA,BQK,450
VRB,PHL,893
VRB,PVD,1095
VRB,SAV,312
VRB,HPN,1000
VRB,GRR,1088
VRB,MCO,77
BUF,BNA,633
BUF,DEN,1359
BUF,DTW,241
BUF,HPN,289
BUF,IAD,283
BUF,MSP,735
BUF,ATL,712
BUF,CMH,296
BUF,JFK,301
BUF,LGA,292
BUF,EWR,282
BUF,FLL,1166
BUF,PHL,279
BUF,ROC,55
BUF,MDT,215
BUF,SYR,133
BUF,MKC,868
BUF,MDW,468
BUF,LUK,398
BUF,PKB,285
BUF,TOL,277
BUF,GYY,454
BUF,BTV,299
BUF,DCA,296
BUF,PVD,383
BUF,CLE,192
BUF,DAY,354
BUF,GRR,345
BUF,ORD,473
BUF,CKB,263
BUF,ABE,232
BUF,CLT,546
BUF,MKE,465
BUF,MHT,370
BUF,RIC,382
BUF,BWI,281
BUF,BDL,317
BUF,STL,674
BUF,FWA,359
BUF,CMI,534
BUF,IND,452
BUF,RDU,487
BUF,CHO,332
BUF,BHM,779
BUF,ALB,251
BUF,AVP,190
BUF,PIT,186
BUF,ACY,323
BUF,MCI,870
BUF,PBI,1123
BUF,BOS,395
BUF,SAV,758
BUF,TPA,1053
BUF,IFP,1984
BUF,LEX,458
BUF,RSW,1144
BUF,MCO,1011
BUF,BKL,180
BUF,BRO,1580
BUF,JAX,874
BUF,BGR,511
BUF,SWF,257
BUF,PDX,2157
BUF,SAT,1432
BUF,MGM,845
BUF,AGS,683
BUF,SFO,2309
BUF,TYS,567
BUF,LAX,2218
BUF,SCE,151
BUF,CVG,410
BUF,SAN,2196
BUF,PHX,1912
BUF,RNO,2130
BUF,SEA,2122
BUF,SDF,494
BUF,LAS,1986
BUF,MEM,813
BUF,DAL,1206
BUF,SNA,2199
BUF,YIP,250
BUF,PSM,401
BUF,AZO,351
BUF,PWM,427
BUF,ERI,95
BUF,LIT,920
BUF,LNK,939
BUF,CAK,198
BUF,SBN,398
BUF,LAF,459
BUF,ADS,1200
BUF,CHS,696
BUF,MSY,1097
BUF,GSP,586
BUF,CAE,634
BUF,PHF,418
BUF,SFB,986
BUF,TVC,364
BUF,MSN,537
BUF,ISP,326
BUF,BED,380
BUF,AEX,1103
BUF,LAN,298
BUF,COU,761
BUF,PUB,1386
BUF,TUS,1905
BUF,ACT,1279
BUF,IAH,1281
BUF,GRB,482
BUF,SJC,2294
BUF,PIA,587
BUF,ITH,120
BUF,JAN,960
BUF,LRD,1573
BUF,GSO,476
BUF,CHA,647
BUF,DAB,958
BUF,DFW,1212
BUF,CEF,320
BUF,GPT,1036
BUF,MIA,1185
BUF,ORF,438
BUF,CID,667
BUF,BOI,1876
BUF,OMA,888
BUF,RFD,531
BUF,BGM,149
BUF,BUR,2207
BUF,DSM,771
BUF,ICT,1051
BUF,BUF,0
BUF,ELP,1693
BUF,AVL,556
BUF,HRL,1571
BUF,ONT,2173
BUF,INT,476
BUF,ACK,460
BUF,BLM,305
BUF,MVY,430
BUF,BFD,79
BUF,BMI,553
BUF,SHV,1096
BUF,GJT,1570
BUF,HOU,1297
BUF,SLC,1710
BUF,ECP,951
BUF,BMG,488
BUF,OAK,2298
BUF,AZA,1898
BUF,ELM,108
BUF,TXK,1054
BUF,HKY,517
BUF,MYR,639
BUF,YNG,153
BUF,HSV,718
BUF,MIE,392
BUF,TLH,919
BUF,GRK,1331
BUF,LSE,633
BUF,ROA,393
BUF,RDG,228
BUF,COS,1384
BUF,ATW,499
BUF,GEG,1899
BUF,FNT,254
CAK,ATL,528
CAK,DTW,133
CAK,MSP,657
CAK,MEM,617
CAK,ACY,377
CAK,GRB,420
CAK,MCI,711
CAK,CLE,40
CAK,CVG,214
CAK,MHT,534
CAK,LIT,727
CAK,TYS,378
CAK,BHM,585
CAK,IND,269
CAK,ORD,343
CAK,SYR,314
CAK,CMH,99
CAK,GSO,342
CAK,TRI,311
CAK,DCA,274
CAK,PIT,70
CAK,GSP,417
CAK,AVL,383
CAK,PHL,335
CAK,CID,537
CAK,LNK,801
CAK,SHV,901
CAK,LRD,1378
CAK,CLT,394
CAK,BNA,435
CAK,YIP,142
CAK,ELP,1519
CAK,DEN,1224
CAK,TPA,894
CAK,BOS,549
CAK,MDW,333
CAK,JAX,719
CAK,LGA,397
CAK,MCO,861
CAK,CHS,558
CAK,GPT,841
CAK,SAV,606
CAK,CAE,481
CAK,BWI,280
CAK,LFT,946
CAK,OKC,957
CAK,SAT,1238
CAK,AEX,906
CAK,CMI,365
CAK,BDL,460
CAK,RSW,991
CAK,SBN,259
CAK,EWR,382
CAK,MYR,518
CAK,PIE,899
CAK,FLL,1026
CAK,BUR,2063
CAK,DET,131
CAK,LAN,207
CAK,FNT,185
CAK,ELM,251
CAK,RIC,323
CAK,DAY,162
CAK,AVP,300
CAK,SDF,297
CAK,ISP,437
CAK,MKC,708
CAK,BAF,460
CAK,ALB,414
CAK,BFF,1150
CAK,COS,1241
CAK,ICT,885
CAK,CHO,249
CAK,RFD,406
CAK,HOU,1100
CAK,BUF,198
CAK,BRO,1382
CAK,MDT,251
CAK,ABE,315
CAK,ROC,247
CAK,PVD,524
CAK,OMA,754
CAK,MIA,1044
CAK,BTR,899
CAK,TOL,132
CAK,COU,590
CAK,PBI,984
CAK,LYH,275
CAK,SHD,228
CAK,YNG,46
CAK,LAX,2073
CAK,HUF,326
CAK,PHF,373
CAK,VPS,774
CAK,CHA,454
CAK,IFP,1838
CAK,ADW,283
CAK,MKE,361
CAK,ORF,396
CAK,PNS,789
CAK,SFB,837
CAK,EUG,2121
CAK,AMA,1169
CAK,GRK,1139
CAK,BMI,393
CAK,TCL,630
CAK,IAD,251
CAK,GRR,250
CAK,FAY,432
CAK,ATW,428
CAK,CRW,175
CAK,PWM,601
CAK,STL,497
CAK,TLH,743
CAK,MHK,816
CAK,JFK,402
CAK,MSN,434
CAK,GRI,881
CAK,HPN,404
CAK,AGS,521
CAK,EWN,469
CAK,GNV,775
CAK,TUL,846
CAK,CAK,0
CAK,LAR,1261
CAK,DAL,1017
CAK,BED,536
CAK,RDG,290
CAK,BQK,666
CAK,SWF,385
CAK,DFW,1023
SXQ,HOM,59
SXQ,ANI,295
SXQ,FAI,317
SXQ,ANC,60
SXQ,ENA,10
SXQ,KSM,423
SXQ,ILI,143
SXQ,FBK,321
SXQ,MCG,228
SXQ,PAQ,102
SXQ,ADQ,196
MDH,LYH,552
MDH,ORD,299
MDH,TYS,321
EEK,WNA,33
EEK,BET,40
EEK,PTU,83
EEK,EEK,0
EEK,TOG,99
EEK,GNU,78
EEK,EHM,108
EEK,HCR,156
EEK,ANI,127
EEK,ANC,414
EEK,AKI,55
EEK,KSM,135
EEK,KEK,170
EEK,KLG,108
EEK,AKN,218
EEK,ENA,370
EEK,VAK,151
EEK,DLG,148
BIS,MSP,386
BIS,DEN,516
BIS,ORD,716
BIS,DFW,977
BIS,MOT,106
BIS,SPS,890
BIS,GCK,611
BIS,SGF,758
BIS,COS,585
BIS,PSC,875
BIS,MKE,683
BIS,RDM,1003
BIS,RAP,219
BIS,JMS,99
BIS,FAR,187
BIS,CPR,387
BIS,IFP,1076
BIS,AZA,1092
BIS,SFB,1628
BIS,MDW,729
BIS,SEA,1015
BIS,GFK,186
BIS,LAS,1048
BIS,FSD,295
BIS,MEM,984
BIS,CYS,437
BIS,IAH,1194
BIS,TYS,1150
BIS,ICT,652
BIS,RST,447
BIS,SLC,696
BIS,ONT,1244
BIS,BFF,366
BIS,YIP,904
BIS,PUB,616
BIS,ABR,144
BIS,DLH,405
BIS,LNK,455
BIS,ANC,2173
BIS,ACY,1408
BIS,LAX,1280
BIS,ALO,503
BIS,CLE,1007
BIS,LAR,450
BIS,PSP,1216
BIS,LSE,503
BIS,OTH,1168
BIS,SAT,1195
BIS,PIA,696
BIS,MLI,628
BIS,DSM,505
BIS,MCI,600
BIS,PIH,639
BIS,GEG,791
BIS,LAN,839
BIS,CID,561
BIS,EWR,1388
BIS,MCO,1645
BIS,ATL,1247
BIS,MIA,1831
BIS,IAD,1294
BIS,PDX,1048
BIS,TVC,745
BIS,GJT,658
BIS,MSO,631
BIS,BDL,1422
BIS,BNA,1033
PIE,ATL,408
PIE,TYS,550
PIE,ADS,913
PIE,MLB,126
PIE,MIA,208
PIE,MCO,91
PIE,ACY,922
PIE,GSO,587
PIE,HGR,861
PIE,ROA,668
PIE,PIT,878
PIE,BOS,1193
PIE,CHA,513
PIE,FAR,1519
PIE,HTS,721
PIE,ABE,970
PIE,IAG,1068
PIE,LEX,707
PIE,SFB,107
PIE,DSM,1126
PIE,GSP,482
PIE,BGR,1394
PIE,PBG,1262
PIE,TRI,590
PIE,BWI,850
PIE,ISP,1042
PIE,LIT,733
PIE,TOL,945
PIE,MDT,912
PIE,CAE,426
PIE,MKC,1032
PIE,LCH,656
PIE,AVL,519
PIE,LGA,1019
PIE,IAH,779
PIE,IND,840
PIE,RIC,731
PIE,TLH,199
PIE,LSE,1200
PIE,GPT,422
PIE,IAD,818
PIE,LAX,2151
PIE,FSD,1334
PIE,MSP,1307
PIE,JFK,1013
PIE,BMI,936
PIE,CID,1090
PIE,GRR,1044
PIE,RFD,1049
PIE,PNS,324
PIE,SDF,729
PIE,RSW,111
PIE,PHL,928
PIE,YNG,927
PIE,OMA,1188
PIE,SYR,1111
PIE,JAX,188
PIE,RDU,595
PIE,MLI,1033
PIE,PIA,965
PIE,ELM,1035
PIE,SBN,973
PIE,CVG,776
PIE,SGF,895
PIE,SWF,1055
PIE,DAL,911
PIE,TUL,961
PIE,FWA,912
PIE,CAK,899
PIE,MEM,653
PIE,FLL,201
PIE,SRQ,36
PIE,APF,133
PIE,BUF,1060
PIE,GFK,1586
PIE,BTV,1258
PIE,TPA,10
PIE,ORD,1014
PIE,EWR,1006
PIE,DAB,132
PIE,CLT,513
PIE,COU,931
PIE,SNA,2119
PIE,STL,868
PIE,PBI,180
PIE,PHF,731
PIE,PIE,0
PIE,GYY,982
PIE,PSM,1238
PIE,MDW,998
PIE,CLE,932
PIE,DFW,922
PIE,MKE,1077
PIE,MCI,1045
PIE,ABY,266
PIE,HPN,1040
PIE,MSN,1114
PIE,BKL,940
PIE,CRW,724
PIE,SEA,2516
PIE,INT,585
PIE,BUR,2148
PIE,VPS,292
PIE,BFI,2518
PIE,DLH,1404
PIE,HSV,523
PIE,BNA,613
PIE,CMH,833
PIE,HOU,773
PIE,SFO,2386
PIE,DEN,1502
PIE,ALB,1138
PIE,ICT,1087
PIE,MSY,480
PIE,CHS,378
PIE,BRO,920
PIE,OAK,2379
PIE,DTW,987
EUG,RNO,365
EUG,SJC,471
EUG,TUS,1062
EUG,BUR,732
EUG,HLN,572
EUG,OTH,71
EUG,GJT,834
EUG,LWS,340
EUG,MFR,122
EUG,PUB,1052
EUG,COS,1026
EUG,FAT,539
EUG,SBA,693
EUG,SLC,618
EUG,OAK,445
EUG,DEN,996
EUG,JAC,624
EUG,BOI,351
EUG,GFK,1274
EUG,AUS,1694
EUG,CLL,1736
EUG,IFP,771
EUG,GEG,365
EUG,AZA,971
EUG,DAL,1617
EUG,SAT,1690
EUG,SGF,1627
EUG,LBB,1354
EUG,SEA,234
EUG,SFO,451
EUG,DTW,1999
EUG,PUW,347
EUG,OMA,1398
EUG,DFW,1606
EUG,GNV,2445
EUG,PHX,952
EUG,LAS,700
EUG,LAN,1927
EUG,PDX,106
EUG,LAX,748
EUG,RDM,103
EUG,LMT,155
EUG,PSP,796
EUG,PSC,249
EUG,ONT,757
EUG,SMF,384
EUG,RAP,1001
EUG,TWF,454
EUG,SAN,850
EUG,CYS,958
EUG,LAR,912
EUG,MKE,1762
EUG,FSD,1317
EUG,HNL,2529
EUG,SNA,776
EUG,DWA,389
EUG,CPR,844
EUG,MSN,1688
EUG,BTR,1981
EUG,IND,1911
EUG,HOU,1827
EUG,BLI,324
EUG,MSP,1474
EUG,LNK,1364
EUG,MSY,2046
EUG,COU,1639
EUG,MHK,1410
EUG,RIC,2417
EUG,TYS,2137
EUG,STL,1733
EUG,HUF,1867
EUG,CID,1594
EUG,MEM,1866
EUG,BNA,1994
EUG,GRR,1879
EUG,YKM,213
EUG,IAH,1809
EUG,RDD,254
EUG,LIT,1767
EUG,MSO,483
EUG,SCE,2299
EUG,DSM,1504
EUG,PAE,265
EUG,OKC,1483
EUG,IDA,559
EUG,BIS,1103
EUG,ABQ,1082
EUG,ACT,1652
EUG,ORD,1780
EUG,SDF,1980
EUG,ATL,2189
HNM,JHM,44
HNM,MKK,74
HNM,KOA,73
HNM,LUP,68
HNM,OGG,28
HNM,LNY,61
HNM,MUE,59
HNM,HNL,128
RUT,PVD,147
RUT,BOS,127
RUT,HPN,174
RUT,ACK,216
RUT,PWM,133
RUT,BED,112
RUT,MMU,203
PIR,ABR,117
PIR,MSP,350
PIR,ATY,159
PIR,BFF,241
PIR,RAP,140
PIR,FSD,185
PIR,DEN,385
PIR,HON,102
PIR,GFK,288
PIR,CYS,320
PIR,ALS,561
PIR,AIA,205
PIR,JAX,1395
PIR,PHX,983
PIR,LAR,346
PIR,LBF,226
SCC,ANC,627
SCC,FAI,373
SCC,AIN,269
SCC,BRW,204
SCC,FYU,264
SCC,ATK,210
SCC,BTI,115
SCC,SCC,0
SCC,NUI,60
SCC,PIZ,346
SCC,PHO,466
SCC,AKP,164
SCC,OME,597
SCC,OTZ,424
SCC,ENN,392
SCC,ENA,671
SCC,GAL,439
SCC,BTT,240
SCC,ARC,161
WNA,WNA,0
WNA,BET,8
WNA,EEK,33
WNA,GNU,110
WNA,PTU,116
WNA,HPB,151
WNA,VAK,135
WNA,ANC,404
WNA,AKI,29
WNA,CZF,155
WNA,ANI,102
WNA,KSM,105
WNA,TOG,126
WNA,KLG,80
WNA,DLG,166
CNM,ABQ,230
CNM,DFW,423
CNM,ALM,107
CNM,ELP,129
PAE,FRD,55
PAE,BFI,26
PAE,FTW,1664
PAE,ELP,1390
PAE,SMX,903
PAE,ADS,1678
PAE,CHS,2419
PAE,LRD,1866
PAE,TUS,1241
PAE,MEM,1878
PAE,ANC,1425
PAE,CAE,2326
PAE,PAE,0
PAE,IAB,1447
PAE,SBA,939
PAE,CLM,58
PAE,MAF,1524
PAE,ABQ,1200
PAE,LGB,996
PAE,TVC,1753
PAE,LAX,984
PAE,OTH,324
PAE,TUL,1568
PAE,GRI,1272
PAE,SEA,32
PAE,ORD,1719
PAE,AMA,1372
PAE,SAT,1792
PAE,MCI,1495
PAE,ADW,2336
PAE,SAN,1080
PAE,MIA,2733
PAE,CVG,1965
PAE,ICT,1439
PAE,HSV,2039
PAE,BRO,2030
PAE,EUG,265
PAE,JNU,882
PAE,PIH,583
PAE,YIP,1915
PAE,PHX,1133
PAE,RNO,594
PAE,ATL,2187
PAE,VDZ,1315
PAE,RFD,1658
UTO,FAI,187
UTO,UTO,0
UTO,FBK,193
UTO,ANC,353
UTO,ENN,168
UTO,AKP,158
UTO,EDF,350
UTO,FYU,239
UTO,BTT,88
UTO,MCG,218
UTO,EIL,212
UTO,AET,49
UTO,GAL,128
UTO,RBY,101
UTO,OTZ,254
CID,RFD,136
CID,MCI,238
CID,HPN,934
CID,BMG,328
CID,SBN,279
CID,CHS,891
CID,JAX,963
CID,SCE,723
CID,MKE,208
CID,ACT,771
CID,PIA,135
CID,DSM,104
CID,PNS,826
CID,DFW,685
CID,BWI,813
CID,ICT,422
CID,ORD,196
CID,MLI,69
CID,MSP,220
CID,ABI,787
CID,DBQ,63
CID,GTF,1039
CID,TYS,590
CID,CHA,589
CID,MGM,723
CID,GSP,705
CID,FWA,344
CID,ATL,694
CID,LBB,791
CID,OKC,549
CID,BFF,613
CID,MSN,149
CID,AVL,665
CID,DTW,430
CID,DEN,692
CID,MAF,897
CID,SDF,407
CID,YIP,421
CID,PIT,606
CID,LAN,370
CID,MIA,1286
CID,SEA,1545
CID,AZA,1240
CID,DAL,684
CID,CMI,220
CID,LAS,1319
CID,IFP,1317
CID,DCA,801
CID,CMH,479
CID,LAF,269
CID,BFI,1545
CID,BKL,519
CID,CLE,511
CID,DAY,415
CID,IND,321
CID,FAR,430
CID,TTN,888
CID,IAD,777
CID,BNA,481
CID,PIE,1090
CID,SFB,1078
CID,IAH,845
CID,LAX,1550
CID,BOI,1248
CID,MEM,481
CID,GNV,993
CID,TUL,452
CID,BTV,952
CID,CRW,588
CID,BHM,635
CID,AVP,828
CID,SYR,800
CID,AMA,709
CID,TYR,688
CID,FSM,474
CID,OMA,220
CID,SPS,658
CID,FOE,291
CID,ELM,762
CID,DLH,343
CID,MBS,405
CID,BTR,783
CID,STL,228
CID,ATW,230
CID,LEX,461
CID,COS,717
CID,CPR,757
CID,SGF,332
CID,TXK,595
CID,LNK,272
CID,PUB,721
CID,CYS,681
CID,MCO,1097
CID,RDU,809
CID,CLL,821
CID,GEG,1324
CID,SWF,910
CID,TPA,1090
CID,CVG,419
CID,MIE,349
CID,EWR,915
CID,TLH,892
CID,ONT,1506
CID,MDW,204
CID,PHL,872
CID,ALO,58
CID,BUR,1539
CID,LIT,494
CID,RAP,594
CID,MHK,323
CID,FSD,281
CID,CSG,746
CID,COU,213
CID,MSY,824
CID,LRD,1081
CID,MCN,773
CID,PAH,368
CID,ABY,826
CID,ELP,1067
CID,GRK,819
CID,AUS,872
CID,LGB,1542
CID,SAT,932
CID,AEX,729
CID,FNT,414
CID,CAE,796
CID,JAN,666
CID,BZN,1005
CID,CLT,742
CID,INT,734
CID,ROA,700
CID,PHX,1252
CID,LUK,429
CID,ORF,897
CID,BUF,667
CID,ADW,811
CID,GRR,324
CID,GRB,255
CID,SJT,874
CID,FYV,427
CID,RIC,823
CID,SHV,661
CID,RST,145
CID,BRO,1149
CID,FLL,1273
CID,HUF,286
CID,MLU,647
CID,SLC,1054
CID,SPI,176
CID,CID,0
CID,HOU,867
CID,BMI,174
CID,SJC,1634
CID,TUS,1255
BTM,BUR,868
BTM,IDA,170
BTM,SLC,358
BTM,GTF,118
BTM,BZN,66
BTM,YIP,1456
BTM,PIH,210
SFO,ATL,2139
SFO,HNL,2398
SFO,IAD,2419
SFO,JFK,2586
SFO,MSP,1589
SFO,OKC,1384
SFO,SLC,599
SFO,DTW,2079
SFO,MSY,1911
SFO,PHX,651
SFO,FLL,2584
SFO,GRK,1469
SFO,MEM,1807
SFO,OAK,11
SFO,CVG,2036
SFO,LAX,337
SFO,SEA,679
SFO,CMH,2120
SFO,BUR,326
SFO,PSP,421
SFO,SBN,1929
SFO,SJC,30
SFO,SBA,262
SFO,IDA,677
SFO,SAN,447
SFO,STL,1735
SFO,LAS,414
SFO,APA,957
SFO,IFP,467
SFO,SMX,216
SFO,FAT,158
SFO,SMF,86
SFO,BFL,238
SFO,GEG,733
SFO,SNA,372
SFO,TWF,536
SFO,ABQ,896
SFO,PDX,550
SFO,ORD,1846
SFO,DEN,967
SFO,TUL,1465
SFO,MSO,769
SFO,BZN,807
SFO,TUS,751
SFO,ONT,363
SFO,AUS,1504
SFO,COS,964
SFO,GJT,758
SFO,MRY,77
SFO,PSC,620
SFO,SAT,1482
SFO,IAH,1635
SFO,RDD,199
SFO,ACV,250
SFO,YUM,557
SFO,YKM,625
SFO,MFR,329
SFO,EWR,2565
SFO,DFW,1464
SFO,PHL,2521
SFO,ADS,1474
SFO,BOS,2704
SFO,DCA,2442
SFO,RDU,2400
SFO,BWI,2457
SFO,PIT,2254
SFO,BHM,2013
SFO,OMA,1433
SFO,DAL,1476
SFO,MKE,1845
SFO,MDW,1855
SFO,DSM,1549
SFO,ALB,2559
SFO,PBI,2567
SFO,RNO,192
SFO,TPA,2393
SFO,CYS,970
SFO,BNA,1968
SFO,AMA,1161
SFO,MCO,2446
SFO,EUG,451
SFO,BFI,684
SFO,JAC,737
SFO,CLE,2161
SFO,RIC,2449
SFO,ELP,993
SFO,SYR,2440
SFO,DLH,1661
SFO,GSO,2334
SFO,BOI,522
SFO,RDM,462
SFO,MSN,1772
SFO,MCI,1499
SFO,MHT,2676
SFO,KOA,2367
SFO,FAR,1450
SFO,ABE,2500
SFO,IND,1943
SFO,RFD,1784
SFO,LBB,1186
SFO,SPS,1361
SFO,MCN,2203
SFO,SDF,1990
SFO,MIA,2585
SFO,MDT,2438
SFO,SWF,2558
SFO,BUF,2309
SFO,MLI,1713
SFO,RAP,1102
SFO,TLH,2223
SFO,LIH,2447
SFO,GRR,1966
SFO,FSD,1403
SFO,TYS,2120
SFO,HSV,1990
SFO,LGB,354
SFO,RSW,2481
SFO,BDL,2625
SFO,HOU,1649
SFO,OGG,2338
SFO,CEC,304
SFO,ANC,2018
SFO,SUN,587
SFO,OTH,412
SFO,SFO,0
SFO,SBP,190
SFO,CLT,2296
SFO,EGE,847
SFO,APC,41
SFO,PDK,2141
SFO,PIH,632
SFO,MAF,1209
SFO,BLI,771
SFO,FCA,844
SFO,SGF,1588
SFO,LMT,315
SFO,PIA,1758
SFO,ITO,2318
SFO,CAE,2313
SFO,DAY,2051
SFO,AZA,673
SFO,ROC,2361
SFO,AVP,2477
SFO,ACY,2562
SFO,JAX,2366
SFO,PUW,685
SFO,ABI,1332
SFO,FLG,620
SFO,BPT,1708
SFO,LGA,2579
SFO,FNT,2056
SFO,GSP,2233
SFO,LAN,2013
SFO,RST,1617
SFO,MOD,78
SFO,LAR,927
SFO,GUM,5812
SFO,HPN,2584
SFO,ECP,2145
SFO,HLN,817
SFO,ICT,1364
SFO,PVD,2691
SFO,PWM,2723
SFO,FWA,1991
SFO,GRB,1836
SFO,BGR,2783
SFO,LNK,1387
SFO,PAE,710
SFO,LNY,2370
SFO,AFW,1447
SFO,TOL,2059
SFO,SHV,1651
SFO,PUB,976
SFO,ADW,2452
SFO,LRD,1501
SFO,ORF,2519
SFO,CHA,2068
SFO,JAN,1860
SFO,PNS,2065
SFO,FHU,801
SFO,CRP,1594
SFO,GFK,1457
SFO,MGM,2062
SFO,CPR,915
SUN,BUR,678
SUN,MRY,622
